file,start,end,speaker,gender,age,birth_year,prompt,duration,text,emotion,emotion_ling,happy_ling,angry_ling,sad_ling,scared_ling,neutral_ling,angry_ac,happy_ac,neutral_ac,sad_ac,scared_ac,emotion_ac
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:01:08.098000,0 days 00:01:18.098000,F_28,female,24,2001,st,10.0,"Ich glaube, Handschuhe hatten wir noch dabei, also wie Fahrradhandschuhe. Und das haben wir dann so vor uns gelegt und uns dahinter gesetzt und gewartet und gehofft, dass Leute vorbeikommen.",unknown,happy,0.423276424407959,0.172440767288208,0.1018325164914131,0.145277127623558,0.1571731567382812,-2.34,0.294,0.667,-1.168,1.117,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:01:18.098000,0 days 00:01:28.098000,F_28,female,24,2001,st,10.0,"Und das ist dann einfach kaufen direkt. Wir haben auch kein Schild aufgestellt irgendwie zum Verkaufen. Also es war jetzt auch nicht ganz so eindeutig, was vielleicht auch der Grund war, warum tatsächlich niemand angehalten hat.",unknown,neutral,0.1187257319688797,0.1334520578384399,0.08194350451231,0.1159459203481674,0.5499327778816223,-2.06,1.942,-0.415,-3.828,2.132,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:01:34.050000,0 days 00:01:38.174000,F_28,female,24,2001,st,4.124,"warm, es war ja in den Sommerferien, dass wir ein bisschen Durst bekommen haben.",unknown,happy,0.2825036644935608,0.2498653531074524,0.0680017098784446,0.2394411861896515,0.1601880490779876,-2.939,0.623,1.642,-1.373,0.588,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:01:38.274000,0 days 00:01:47.966000,F_28,female,24,2001,st,9.692,"Und dann haben wir tatsächlich die Saftflasche, die wir ja eigentlich zum Verkaufen ausgestellt hatten, aufgemacht und ein bisschen was davon getrunken. Wir wollten es ja immer noch verkaufen.",unknown,happy,0.4681236743927002,0.3108821213245392,0.0643998831510543,0.0913579761981964,0.065236359834671,-2.316,1.658,-0.658,-3.392,2.531,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:01:48.066000,0 days 00:01:50.174000,F_28,female,24,2001,st,2.108,Deswegen haben wir nur einen Schluck draus genommen.,unknown,angry,0.1593307852745056,0.2424130141735077,0.1663767248392105,0.2421643733978271,0.1897151619195938,-1.861,1.77,0.73,-3.713,1.124,happy
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:01:50.306000,0 days 00:01:52.510000,F_28,female,24,2001,st,2.204,"Ja, und haben es dann wieder vor uns gestellt.",unknown,angry,0.2278335392475128,0.2761630117893219,0.1846152544021606,0.172280728816986,0.1391074806451797,-3.826,-0.292,2.6,0.402,0.059,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:01:52.610000,0 days 00:01:54.750000,F_28,female,24,2001,st,2.14,Aber bis zum Schluss kam leider niemand.,unknown,sad,0.0544646568596363,0.1619662344455719,0.3670538067817688,0.1530790477991104,0.2634363174438476,-3.086,0.313,2.891,-0.81,-0.504,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:01:54.882000,0 days 00:02:06.558000,F_28,female,24,2001,st,11.676,"Und unsere letzte Idee war dann noch, als wir gemerkten, der Verkauf funktioniert nicht, dass wir Geld aus dem Fluss herausfischen. Also es war kein Fluss, sondern so ein kleines Bächlein, was direkt durch die Stadt floss.",unknown,angry,0.1466785818338394,0.2838040590286255,0.1489834487438202,0.2613007426261902,0.1592331379652023,-2.593,0.208,-0.351,-1.099,2.239,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:02:06.658000,0 days 00:02:11.806000,F_28,female,24,2001,st,5.148,Und da hatten halt Leute so 10 und 50 Cent-Stücke reingeworfen.,unknown,neutral,0.2103845924139022,0.2302868217229843,0.1133932545781135,0.1453014612197876,0.300633817911148,-4.386,-1.336,1.791,2.209,0.908,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:02:12.194000,0 days 00:02:22.194000,F_28,female,24,2001,st,10.0,"Und wir dachten, wenn wir das nur oft genug rausfischen und es war nicht so tief, dann haben wir irgendwann genug Geld, um uns diesen Kaugummiautomaten zu kaufen. Und am Ende haben wir es so gemacht, dass wir uns mit...",unknown,happy,0.408422976732254,0.2057312428951263,0.0148567864671349,0.2829115092754364,0.0880774483084678,-1.893,1.309,0.386,-2.922,1.292,happy
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:02:22.194000,0 days 00:02:32.194000,F_28,female,24,2001,st,10.0,"Leute aus unserem Zimmer zusammengetan hatten, die noch Taschengeld übrig hatten und die überredet haben, diesen Kaugummi-Automat von diesem Geld zu kaufen. Und dann war es zwar deren Automat, aber",unknown,happy,0.3695062100887298,0.1680296808481216,0.1598922908306121,0.1810523122549057,0.1215195581316948,-2.406,1.384,0.974,-2.847,1.036,happy
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:02:32.194000,0 days 00:02:42.194000,F_28,female,24,2001,st,10.0,"Wir konnten ihn auf jeden Fall die Zeit über mit benutzen und haben ihn dann auch so ein bisschen wie so ein Wahrsagegerät benutzt. Also es gab verschiedene farbige Kaugummis, die man da einsetzt.",unknown,scared,0.3451757729053497,0.159427061676979,0.0699313580989837,0.378494530916214,0.0469713136553764,-3.838,0.152,0.789,-0.433,1.778,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:02:48.738000,0 days 00:02:58.738000,F_28,female,24,2001,st,10.0,"Und je nach Farbe hatten wir uns dann verschiedene Antwortmöglichkeiten überlegt. Also das Grün zum Beispiel Ja, heiß und Rot Nein. Gelb sowas wie Naja, Ja für die Schmerzen.",unknown,scared,0.1058209985494613,0.2007950097322464,0.1135758534073829,0.3682350516319275,0.2115730494260788,-2.512,0.6,1.047,-1.544,0.894,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:03:03.266000,0 days 00:03:13.502000,F_28,female,24,2001,st,10.236,"Fragen anwenden, zum Beispiel wird heute Abend noch die Disco stattfinden oder so, sodass wir diesen Kaugummi Automaten mit sehr viel Bedeutung aufgeladen haben.",unknown,happy,0.8604260087013245,0.0894316732883453,0.0109375184401869,0.0240210834890604,0.0151837551966309,-4.079,-0.372,0.516,0.542,2.04,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:03:14.050000,0 days 00:03:16.414000,F_28,female,24,2001,st,2.364,"Ja, und es war eine schöne...",unknown,happy,0.6940749287605286,0.0629756152629852,0.0432971380650997,0.0559470728039741,0.1437052488327026,-0.765,1.671,0.841,-3.326,-0.003,happy
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:03:16.578000,0 days 00:03:21.246000,F_28,female,24,2001,st,4.668,"Erfahrung für mich und wir reden da immer noch gerne drüber, wenn wir uns sehen.",unknown,happy,0.5656747221946716,0.1477959305047989,0.0613506138324737,0.1496257483959198,0.0755530446767807,-4.148,0.013,2.14,0.053,0.685,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:03:21.346000,0 days 00:03:29.502000,F_28,female,24,2001,st,8.156,"weil wir so naiv waren und dachten, wir könnten einfach Sachen verkaufen und würden vor allem auch genug Geld verdienen, um uns diesen Kaugummiautomaten zu kaufen.",unknown,scared,0.0984829664230346,0.2923274338245392,0.0678668692708015,0.3250641226768493,0.2162586152553558,-2.244,1.383,0.242,-3.008,1.688,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:03:29.602000,0 days 00:03:39.602000,F_28,female,24,2001,st,10.0,"Das hat natürlich nicht funktioniert, aber als Kinder dachten wir, es funktioniert. Ja, und am witzigsten finde ich dann eigentlich, wie verzweifelt wir wurden und eben den Saft dann selber getrunken haben.",unknown,angry,0.2785024046897888,0.4709515869617462,0.0269278995692729,0.1286577433347702,0.0949604138731956,-3.466,0.427,0.816,-1.069,1.685,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2001_F_28/G_2001_F_28_st.wav,0 days 00:03:44.002000,0 days 00:03:47.454000,F_28,female,24,2001,st,3.452,Und am Ende ist es ja sogar gut verlaufen. Also war dann eine...,unknown,happy,0.6227331757545471,0.0317158252000808,0.0180884804576635,0.0175645630806684,0.3098980188369751,-2.733,1.169,2.019,-2.284,0.199,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mf.wav,0 days 00:00:05.154000,0 days 00:00:08.318000,M_14,male,24,2001,mf,3.164,Ich bin ja jetzt hier bald fertig mit meinem...,unknown,neutral,0.1465632915496826,0.2332792580127716,0.2081386893987655,0.1587457805871963,0.2532730102539062,-4.589,-0.973,3.301,1.721,-0.239,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mf.wav,0 days 00:00:10.850000,0 days 00:00:14.558000,M_14,male,24,2001,mf,3.708,"Und möchte an der Universität in Bristol, da gibt es ein...",unknown,happy,0.2388489246368408,0.2141763567924499,0.1522562503814697,0.1613543927669525,0.2333641797304153,-4.595,-0.991,3.125,1.767,-0.106,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mf.wav,0 days 00:00:18.658000,0 days 00:00:21.694000,M_14,male,24,2001,mf,3.036,"unter das Feld, was ich machen möchte in der Biochemie quasi.",unknown,happy,0.3289129436016083,0.2134890705347061,0.2762344777584076,0.1279934644699096,0.053370077162981,-5.006,-1.012,3.301,1.761,0.08,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mf.wav,0 days 00:00:23.746000,0 days 00:00:27.454000,M_14,male,24,2001,mf,3.708,"Genau, das wäre eine super Möglichkeit für mich und da bräuchte ich ein Empfehlungsschreiben.",unknown,happy,0.5318525433540344,0.108776606619358,0.1305232793092727,0.1242565810680389,0.104590967297554,-4.53,-1.131,2.937,1.796,0.108,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mf.wav,0 days 00:00:31.970000,0 days 00:00:35.902000,M_14,male,24,2001,mf,3.932,"bei Ihnen das alles gemacht habe, wäre ich Ihnen sehr dankbar, wenn Sie das für mich machen könnten.",unknown,happy,0.3945266306400299,0.1601582467555999,0.1923997551202774,0.1267294138669967,0.1261859238147735,-5.092,-1.451,3.707,2.672,-0.441,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mf.wav,0 days 00:00:40.386000,0 days 00:00:43.838000,M_14,male,24,2001,mf,3.452,"Und genau, es wäre quasi einfach, dass sie ein bisschen meinen...",unknown,happy,0.2961963713169098,0.184895634651184,0.1206355392932891,0.119499035179615,0.2787734568119049,-6.234,-3.576,4.121,6.295,-0.512,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mf.wav,0 days 00:00:51.362000,0 days 00:00:56.414000,M_14,male,24,2001,mf,5.052,Das wäre super lieb. Die ganzen Nachweise dazu kann ich Ihnen nochmal zuschicken. Die Frist ist bis 24. Oktober.,unknown,happy,0.9260477423667908,0.0245941113680601,0.0183831620961427,0.0151936654001474,0.0157813001424074,-4.978,-1.181,3.395,1.964,-0.033,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mf.wav,0 days 00:00:57.314000,0 days 00:01:00.382000,M_14,male,24,2001,mf,3.068,"Genau, geben Sie mir da gerne Bescheid, ob das möglich wäre. Ich wäre Ihnen sehr, sehr...",unknown,happy,0.4274505972862243,0.1647767871618271,0.1594590693712234,0.1077988371253013,0.1405146569013595,-5.538,-1.529,3.384,2.875,0.106,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:02.082000,0 days 00:00:07.518000,M_14,male,24,2001,mi,5.436,"Hey Sarah, ich wollte dir Bescheid geben wegen nächste Woche Sonntag. Ich glaube, ich habe es dir schon mal erzählt, aber ich habe jetzt nochmal alle Infos.",unknown,happy,0.2926366031169891,0.2118699848651886,0.2405700832605362,0.0804637596011161,0.1744595617055893,-4.668,-0.531,1.895,0.922,1.183,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:10.530000,0 days 00:00:12.542000,M_14,male,24,2001,mi,2.012,Ich habe ja zwei Tage davor Geburtstag.,unknown,happy,0.2536935806274414,0.2242480367422104,0.160347893834114,0.1548178344964981,0.206892654299736,-4.871,-0.878,2.191,1.674,0.871,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:13.954000,0 days 00:00:16.318000,M_14,male,24,2001,mi,2.364,"Genau, und zwar, das ist dann am Sonntag ab 17 Uhr.",unknown,happy,0.2734014689922333,0.2494674175977707,0.1921755671501159,0.1974598169326782,0.0874956920742988,-4.734,-1.023,3.447,1.778,-0.266,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:18.562000,0 days 00:00:22.238000,M_14,male,24,2001,mi,3.676,"Ähm, genau. Und ich hab jetzt auch meine Eltern, äh...",unknown,angry,0.2478033155202865,0.2732317745685577,0.1692824363708496,0.1739255487918853,0.1357570141553878,-4.856,-1.651,3.622,2.884,-0.477,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:22.754000,0 days 00:00:26.814000,M_14,male,24,2001,mi,4.06,"mit dazu geordert, also sie kommen auch dazu und meine Großeltern, also zumindest Männer.",unknown,neutral,0.196476936340332,0.2190085053443908,0.1448415070772171,0.1699650436639785,0.269707977771759,-5.169,-1.691,3.695,2.964,-0.347,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:32.706000,0 days 00:00:34.750000,M_14,male,24,2001,mi,2.044,"Genau, also wir wollen auf jeden Fall ein bisschen...",unknown,happy,0.2506316006183624,0.2438103705644607,0.2072981745004654,0.212989404797554,0.0852704718708992,-4.713,-0.952,3.94,1.784,-0.768,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:35.170000,0 days 00:00:37.918000,M_14,male,24,2001,mi,2.748,"Party machen, also mit Musik und",unknown,happy,0.941551387310028,0.0163393523544073,0.0131044741719961,0.0120860189199447,0.0169188231229782,-4.893,-1.617,3.079,2.832,0.002,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:38.466000,0 days 00:00:40.574000,M_14,male,24,2001,mi,2.108,Ich werde auch vorher super viel Essen vorbereiten und so.,unknown,happy,0.3877298831939697,0.1813672631978988,0.1776930093765258,0.1537331193685531,0.0994767099618911,-5.907,-1.898,3.472,3.557,0.171,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_mi.wav,0 days 00:00:41.058000,0 days 00:00:44.446000,M_14,male,24,2001,mi,3.388,"Das ist sehr nice. Du kannst auch gerne was mitbringen oder wenn du noch jemanden mitbringen willst, kannst du auch.",unknown,happy,0.9414544701576232,0.014952634461224,0.0100426729768514,0.0133954621851444,0.0201547313481569,-5.164,-0.453,2.896,0.974,0.565,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:00.450000,0 days 00:00:02.622000,M_14,male,24,2001,rf,2.172,Bahn investiert 12 Milliarden in den Nahverkehr.,unknown,scared,0.2222690880298614,0.243325874209404,0.1350004225969314,0.2871615588665008,0.1122430562973022,-5.229,-1.308,4.265,2.364,-0.756,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:03.394000,0 days 00:00:07.262000,M_14,male,24,2001,rf,3.868,Mit rund 12 Milliarden Euro will die Deutsche Bahn den Nahverkehr fit für die Zukunft machen.,unknown,happy,0.2639966011047363,0.2325935065746307,0.1248171254992485,0.187859833240509,0.1907328814268112,-4.984,-0.886,3.4,1.546,0.007,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:14.146000,0 days 00:00:16.894000,M_14,male,24,2001,rf,2.748,Die Deutsche Bahn will rund 12 Milliarden Euro in den Nahverkehr stecken.,unknown,happy,0.2569193840026855,0.2498378902673721,0.1455923616886139,0.2337114065885543,0.1139389276504516,-4.104,-1.277,5.267,1.99,-2.246,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:17.058000,0 days 00:00:22.878000,M_14,male,24,2001,rf,5.82,Davon sollen bis 2030 mehr als 11 Milliarden Euro in moderne Züge fließen und 900 Millionen Euro in neue Busse.,unknown,happy,0.3090789020061493,0.3087280392646789,0.0979558154940605,0.1761005520820617,0.10813669860363,-5.391,-1.528,3.938,2.742,-0.399,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:23.938000,0 days 00:00:27.934000,M_14,male,24,2001,rf,3.996,Staatskonzern DB zur Branchenmesse Zukunftnahverkehr in Berlin mitteilte.,unknown,angry,0.2761969268321991,0.2774166166782379,0.1589429527521133,0.191959410905838,0.0954840406775474,-5.417,-2.308,4.238,3.941,-0.758,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:28.898000,0 days 00:00:32.894000,M_14,male,24,2001,rf,3.996,"Die Ausstellung zeige, wie die Alltagsmobilität auf ein neues Level gehoben werden kann.",unknown,happy,0.4535594880580902,0.1753647923469543,0.1590097993612289,0.0850988030433654,0.1269671320915222,-5.037,-1.262,3.566,2.27,-0.25,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:33.570000,0 days 00:00:36.254000,M_14,male,24,2001,rf,2.684,sagte die für den Regionalverkehr zuständige Konzertchefin.,unknown,angry,0.1743969768285751,0.2487460374832153,0.244620606303215,0.2293965816497802,0.1028397381305694,-5.205,-1.149,3.854,2.047,-0.344,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:38.242000,0 days 00:00:41.854000,M_14,male,24,2001,rf,3.612,Dazu brauchen wir einfache und bequeme Mobilitätslösungen von Tür zu Tür.,unknown,happy,0.3450139164924621,0.1825380325317382,0.1247477531433105,0.1736034154891967,0.1740968823432922,-4.171,-0.595,3.777,0.846,-0.766,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:43.938000,0 days 00:00:46.238000,M_14,male,24,2001,rf,2.3,sowie digitale Auskunfts- und Ticketlösungen.,unknown,angry,0.1867157518863678,0.2663962841033935,0.2110151797533035,0.2368482798337936,0.0990244969725608,-6.505,-3.374,3.772,6.086,-0.074,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_rf.wav,0 days 00:00:49.154000,0 days 00:00:53.790000,M_14,male,24,2001,rf,4.636,"Nach dem Start des Deutschlandtickets sei es nun wichtig, das Angebot im öffentlichen Personennahverkehr zu erhöhen.",unknown,happy,0.2938288450241089,0.2252231687307357,0.1629608273506164,0.1619543880224228,0.1560327559709549,-3.431,-0.514,3.691,0.553,-1.127,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:12.578000,0 days 00:00:14.942000,M_14,male,24,2001,ri,2.364,"frisch geriebener, zum Beispiel Parmesan oder Pecorino.",unknown,happy,0.2736910283565521,0.2157862782478332,0.1676706671714782,0.2601668536663055,0.0826852545142173,-6.287,-2.569,4.135,4.586,-0.224,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:19.010000,0 days 00:00:21.950000,M_14,male,24,2001,ri,2.94,Die Kartoffeln schälen und in ca. 2 mm dünne Scheiben schneiden.,unknown,angry,0.2230875641107559,0.3095292747020721,0.1329339295625686,0.2198391258716583,0.1146101132035255,-6.193,-1.785,3.749,3.345,0.173,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:24.834000,0 days 00:00:26.942000,M_14,male,24,2001,ri,2.108,Knoblauch fein gehackt oder gepresst dazu geben.,unknown,angry,0.205943077802658,0.331290453672409,0.1713925749063491,0.2406168431043625,0.0507571026682853,-5.838,-2.18,2.644,3.822,0.918,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:27.522000,0 days 00:00:31.870000,M_14,male,24,2001,ri,4.348,Etwas Salz und Pfeffer sowie Rosmarin beifügen und mit den Kartoffelscheiben sanft aufkochen lassen.,unknown,angry,0.2061311155557632,0.3417622148990631,0.1392189711332321,0.2395159602165222,0.0733717381954193,-5.066,-0.859,3.401,1.57,0.015,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:32.642000,0 days 00:00:36.094000,M_14,male,24,2001,ri,3.452,"Dann unter häufigem, vorsichtigem Rühren ca. 10 Minuten köcheln lassen.",unknown,angry,0.3348759710788727,0.3645146191120147,0.1177912130951881,0.0916594788432121,0.091158777475357,-5.038,-0.982,3.887,1.702,-0.4,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:36.834000,0 days 00:00:40.894000,M_14,male,24,2001,ri,4.06,"eine Auflaufform mit Butter ausstreichen, die Kartoffelmasse einfüllen und mit Käse bestreuen.",unknown,angry,0.3080812990665436,0.3786838948726654,0.0405293926596641,0.1684808582067489,0.1042245849967002,-5.061,-1.402,3.263,2.428,0.039,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:41.954000,0 days 00:00:44.062000,M_14,male,24,2001,ri,2.108,im vorgeheizten Ofen bei 220,unknown,angry,0.1318297237157821,0.4851158857345581,0.110480673611164,0.1186812296509742,0.1538925021886825,-5.403,-1.213,3.422,2.276,0.088,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:44.226000,0 days 00:00:46.750000,M_14,male,24,2001,ri,2.524,Ober- und Unterhitze ca. 15-20 Grad.,unknown,neutral,0.1468427777290344,0.2341467887163162,0.1631215810775756,0.1615670025348663,0.2943218648433685,-6.065,-2.146,3.288,3.978,0.359,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_ri.wav,0 days 00:00:47.042000,0 days 00:00:49.502000,M_14,male,24,2001,ri,2.46,15 bis 20 Minuten auf der mittleren Schiene überbacken.,unknown,neutral,0.0605916567146778,0.1595051884651184,0.0284286681562662,0.0363541170954704,0.7151204347610474,-5.089,-2.101,4.059,3.496,-0.738,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sc.wav,0 days 00:00:01.858000,0 days 00:00:04.126000,M_14,male,24,2001,sc,2.268,"Mein Lieblingsgericht ist Chili, würde ich sagen.",unknown,angry,0.2526439726352691,0.2582940757274627,0.1134815365076065,0.1804414540529251,0.1951389759778976,-5.379,-0.36,2.433,0.993,1.013,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sc.wav,0 days 00:00:05.826000,0 days 00:00:10.622000,M_14,male,24,2001,sc,4.796,"Genau, das allererste, was ich dann immer mache, ist erstmal Reis aufsetzen, damit er währenddessen fertig wird im Reiskocher.",unknown,happy,0.2701517343521118,0.2449267357587814,0.1359537690877914,0.1366592496633529,0.2123085111379623,-6.133,-1.98,2.092,3.765,1.442,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sc.wav,0 days 00:00:14.082000,0 days 00:00:17.022000,M_14,male,24,2001,sc,2.94,"fange ich dann nach und nach an alles anzubraten, natürlich immer erstmal Zwiebeln.",unknown,angry,0.1753684878349304,0.5080196261405945,0.1077256426215171,0.1122494935989379,0.0966367349028587,-5.853,-2.207,3.572,3.88,0.102,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sc.wav,0 days 00:00:21.730000,0 days 00:00:24.958000,M_14,male,24,2001,sc,3.228,"also weil ich es immer vegan mache, Tofu dazu oder...",unknown,neutral,0.0329459607601165,0.0123651633039116,0.0083517916500568,0.0102207018062472,0.936116337776184,-5.329,-2.28,3.727,4.026,-0.441,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sc.wav,0 days 00:00:25.442000,0 days 00:00:28.670000,M_14,male,24,2001,sc,3.228,"Soja-Geschnetzeltes, also im Fleischersatz quasi.",unknown,neutral,0.2226361185312271,0.1999944746494293,0.1432828158140182,0.1302536576986313,0.3038329780101776,-6.279,-3.137,2.928,5.792,0.483,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sc.wav,0 days 00:00:29.410000,0 days 00:00:31.934000,M_14,male,24,2001,sc,2.524,"Und genau, dann nach und nach noch.",unknown,happy,0.2415536344051361,0.2323279082775116,0.1804183572530746,0.1508288234472274,0.1948712766170501,-6.536,-4.261,5.074,7.557,-1.374,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sc.wav,0 days 00:00:50.562000,0 days 00:00:53.246000,M_14,male,24,2001,sc,2.684,"Genau, ich kann es auf jeden Fall selbst vorbereiten und wie oft Essig ist, mhm.",unknown,happy,0.3771013915538788,0.1726568937301635,0.176554262638092,0.1176322102546691,0.15605528652668,-4.516,-0.592,3.355,1.084,-0.272,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sc.wav,0 days 00:00:59.746000,0 days 00:01:02.686000,M_14,male,24,2001,sc,2.94,"Und was gehört noch dazu? Ja, Reis, wie gesagt, natürlich.",unknown,angry,0.2139127254486084,0.2817527055740356,0.2529450058937073,0.1607968062162399,0.0905926972627639,-7.373,-4.462,3.235,8.204,0.546,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sp.wav,0 days 00:00:02.434000,0 days 00:00:05.182000,M_14,male,24,2001,sp,2.748,"So, wir haben ja ein Bild, das ist anscheinend ein Reel von...",unknown,neutral,0.1289217174053192,0.1891962736845016,0.112108789384365,0.1486789435148239,0.4210942387580871,-4.382,-0.074,3.238,0.287,-0.235,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2001_M_14/G_2001_M_14_sp.wav,0 days 00:00:13.698000,0 days 00:00:15.742000,M_14,male,24,2001,sp,2.044,hat die Caption ein normaler Tag mit uns.,unknown,neutral,0.1254096776247024,0.0341623052954673,0.0493643134832382,0.0261050425469875,0.7649586200714111,-4.633,-1.022,3.782,1.781,-0.616,neutral
