file,start,end,speaker,gender,age,birth_year,prompt,duration,text,emotion,emotion_ling,happy_ling,angry_ling,sad_ling,scared_ling,neutral_ling
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sc.wav,0 days 00:00:20.994000,0 days 00:00:25.598000,F_06,female,27,1998,sc,4.604,"Und was sonst noch so da ist, ich bereite das ganz gerne auch selber zu.",unknown,happy,0.6178047060966492,0.10395758599042892,0.06356273591518402,0.041387058794498444,0.17328785359859467
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sc.wav,0 days 00:00:25.954000,0 days 00:00:28.254000,F_06,female,27,1998,sc,2.3,"Da ich vegetarisch bin, dann ohne Fleisch.",unknown,neutral,0.019335400313138962,0.011522386223077774,0.009059696458280087,0.010995735414326191,0.9490867853164673
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sc.wav,0 days 00:00:28.642000,0 days 00:00:30.942000,F_06,female,27,1998,sc,2.3,"Und ich esse es nicht so oft, aber wenn ich...",unknown,happy,0.2512894570827484,0.18032428622245789,0.1567908078432083,0.19452348351478577,0.217071995139122
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sc.wav,0 days 00:00:31.170000,0 days 00:00:33.342000,F_06,female,27,1998,sc,2.172,Das esse dann sehr gerne.,unknown,happy,0.9770376682281494,0.005187830422073603,0.004228293430060148,0.004479751922190189,0.009066494181752205
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sp.wav,0 days 00:00:05.506000,0 days 00:00:08.830000,F_06,female,27,1998,sp,3.324,"Und man sieht darauf einen Mann, der an einem Tisch sitzt.",unknown,neutral,0.19941823184490204,0.17797228693962097,0.14645643532276154,0.19981586933135986,0.276337206363678
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sp.wav,0 days 00:00:09.922000,0 days 00:00:15.230000,F_06,female,27,1998,sp,5.308,"und ein Getränk einschüttet. Im Hintergrund ist eine Gardine zu sehen, in der",unknown,happy,0.3541141748428345,0.2470017820596695,0.12328122556209564,0.12622155249118805,0.14938126504421234
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sp.wav,0 days 00:00:15.426000,0 days 00:00:18.942000,F_06,female,27,1998,sp,3.516,eine Katze hängt und eine zweite Katze sitzt auf dem Tisch.,unknown,neutral,0.15564671158790588,0.20988141000270844,0.12508617341518402,0.12165915220975876,0.38772648572921753
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sp.wav,0 days 00:00:25.442000,0 days 00:00:32.414000,F_06,female,27,1998,sp,6.972,"Ist etwas, sitzt auch noch eine dritte Katze auf einem Stuhl. Er ist alleine im Raum. Der Raum hat hohe Decken, helle.",unknown,neutral,0.17565754055976868,0.17755381762981415,0.19607804715633392,0.1829373985528946,0.26777318120002747
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sp.wav,0 days 00:00:34.946000,0 days 00:00:42.622000,F_06,female,27,1998,sp,7.676,"Es ist ein Teppich auf dem Boden und es stehen ein paar Möbel. Es gibt noch eine vierte Katze, die rechts im Bild auf einem...",unknown,neutral,0.09721726179122925,0.19207452237606049,0.22884665429592133,0.16187220811843872,0.3199893832206726
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sp.wav,0 days 00:00:43.330000,0 days 00:00:45.950000,F_06,female,27,1998,sp,2.62,auf einer Stereoanlage sitzt.,unknown,sad,0.17370334267616272,0.19581623375415802,0.22471024096012115,0.2001892626285553,0.2055809050798416
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_sp.wav,0 days 00:00:47.170000,0 days 00:00:51.262000,F_06,female,27,1998,sp,4.092,"Sonst ist keine Person im Raum, nur der Mann und die vier Katzen.",unknown,neutral,0.019220178946852684,0.032354358583688736,0.017879417166113853,0.022192632779479027,0.9083533883094788
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:01.026000,0 days 00:00:05.150000,F_06,female,27,1998,st,4.124,"In meinen Sommerferien, als ich ein Kind war, vielleicht ungefähr,",unknown,happy,0.28296640515327454,0.22399890422821045,0.128737673163414,0.2332201451063156,0.131076842546463
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:06.050000,0 days 00:00:11.390000,F_06,female,27,1998,st,5.34,"11, 12 Jahre habe ich meine Ferien auf einem Reiterhof verbracht und bin",unknown,happy,0.42271187901496887,0.23634691536426544,0.07926495373249054,0.11224798858165741,0.14942826330661774
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:12.962000,0 days 00:00:20.126000,F_06,female,27,1998,st,7.164,"Ich bin mit meiner Mutter, habe ich da Urlaub gemacht und ich bin den ganzen Tag, habe ich an Reitkursen teilgenommen und bin mit anderen...",unknown,happy,0.43847641348838806,0.18498560786247253,0.054100681096315384,0.1436179280281067,0.17881937325000763
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:22.658000,0 days 00:00:25.886000,F_06,female,27,1998,st,3.228,über die Felder geritten und das war total schön.,unknown,happy,0.7043097019195557,0.06496048718690872,0.04138829931616783,0.05096447840332985,0.13837698101997375
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:25.986000,0 days 00:00:29.758000,F_06,female,27,1998,st,3.772,"Und wir haben immer Urlaub in der Natur gemacht, das fand ich auch total schön.",unknown,happy,0.8081605434417725,0.03969758749008179,0.02022671513259411,0.0321761891245842,0.09973899275064468
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:30.498000,0 days 00:00:32.734000,F_06,female,27,1998,st,2.236,Häufig waren auch meine Geschwister dabei.,unknown,neutral,0.16249670088291168,0.2372906357049942,0.17007718980312347,0.19115771353244781,0.23897777497768402
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:33.282000,0 days 00:00:35.326000,F_06,female,27,1998,st,2.044,Ich habe drei Brüder und die haben...,unknown,neutral,0.14412200450897217,0.23802512884140015,0.15571977198123932,0.19458867609500885,0.2675444185733795
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:35.618000,0 days 00:00:39.518000,F_06,female,27,1998,st,3.9,ihre Hobbys ausgeübt. Wir waren viel schwimmen.,unknown,happy,0.34118393063545227,0.15770776569843292,0.14669951796531677,0.13659045100212097,0.21781839430332184
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:39.874000,0 days 00:00:44.702000,F_06,female,27,1998,st,4.828,und haben viel Sport gemacht oder Unternehmungen waren viel Wandern.,unknown,neutral,0.21934165060520172,0.1666177660226822,0.17396306991577148,0.2005927413702011,0.2394847869873047
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:45.154000,0 days 00:00:49.182000,F_06,female,27,1998,st,4.028,"Und das ist total schön, weil ich das mit meiner Familie zusammen gemacht habe.",unknown,happy,0.9956220984458923,0.0009703875402919948,0.0006569329416379333,0.0009464411996304989,0.0018041463335976005
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:51.458000,0 days 00:00:53.470000,F_06,female,27,1998,st,2.012,"Genau, wir sind oft ans Wasser gefahren.",unknown,happy,0.2775624394416809,0.25600165128707886,0.1281006634235382,0.16682542860507965,0.17150980234146118
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:53.570000,0 days 00:00:56.638000,F_06,female,27,1998,st,3.068,an die Nordsee oder an die Ostsee und lagen am Strand.,unknown,neutral,0.24478162825107574,0.14161239564418793,0.09827098250389099,0.10993283241987228,0.40540212392807007
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:00:59.170000,0 days 00:01:03.646000,F_06,female,27,1998,st,4.476,"Hörbücher gehört, Hörspiele für Kinder, das haben wir ganz viel gemacht.",unknown,happy,0.2670576572418213,0.2519315183162689,0.18691061437129974,0.163247212767601,0.13085295259952545
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:01:10.722000,0 days 00:01:13.470000,F_06,female,27,1998,st,2.748,die ich erinnere. Das war immer die schönste Zeit.,unknown,happy,0.9783725142478943,0.004333360120654106,0.0035009372513741255,0.004040364176034927,0.00975277740508318
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:01:17.762000,0 days 00:01:21.182000,F_06,female,27,1998,st,3.42,"Genau, wir haben häufig die Zeit auch mit Freunden verbracht.",unknown,happy,0.2696893811225891,0.16269411146640778,0.1697741597890854,0.23130357265472412,0.1665387600660324
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:01:25.218000,0 days 00:01:29.662000,F_06,female,27,1998,st,4.444,"viele verschiedene Dinge unternommen, hatten aber auch ganz viel Zeit für uns und ich habe ganz viel Zeit.",unknown,neutral,0.22913159430027008,0.18927788734436035,0.09420143812894821,0.19544686377048492,0.2919422388076782
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:01:32.066000,0 days 00:01:35.710000,F_06,female,27,1998,st,3.644,"Dinge zu machen, die ich selber gerne mochte, also malen oder eben reiben.",unknown,happy,0.9104235172271729,0.02140427753329277,0.021299313753843307,0.01967504993081093,0.02719784341752529
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:02.018000,0 days 00:00:04.350000,F_03,female,26,1999,mf,2.332,"Guten Tag, Professor Schiemann, hier ist.",unknown,happy,0.5393096208572388,0.17415088415145874,0.08403435349464417,0.11374326795339584,0.0887618437409401
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:06.146000,0 days 00:00:08.958000,F_03,female,26,1999,mf,2.8120000000000003,"Und zwar möchte ich Sie darum bitten,",unknown,happy,0.31353503465652466,0.22296588122844696,0.18883273005485535,0.1672091782093048,0.1074572503566742
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:11.426000,0 days 00:00:13.598000,F_03,female,26,1999,mf,2.172,für mich zu schreiben.,unknown,sad,0.1915380358695984,0.17229998111724854,0.23813387751579285,0.1865433156490326,0.21148477494716644
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:13.730000,0 days 00:00:16.350000,F_03,female,26,1999,mf,2.62,Da ich Vorhabe an der Uni...,unknown,happy,0.24578051269054413,0.20428240299224854,0.15775015950202942,0.18296435475349426,0.20922252535820007
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:16.706000,0 days 00:00:19.262000,F_03,female,26,1999,mf,2.556,"Bristol, ein Promotionsstudiengang.",unknown,happy,0.23014101386070251,0.22910456359386444,0.1227075383067131,0.19295094907283783,0.22509591281414032
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:21.154000,0 days 00:00:24.286000,F_03,female,26,1999,mf,3.132,Das Empfehlungsschreiben sollte auf Englisch sein.,unknown,scared,0.2348669469356537,0.21652759611606598,0.21952015161514282,0.24611158668994904,0.08297369629144669
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:26.530000,0 days 00:00:33.374000,F_03,female,26,1999,mf,6.844,"Bildungshintergrund, Praxis- und Laborerfahrungen erwähnen. Die Nachweise dafür schicke ich...",unknown,happy,0.27715960144996643,0.20959538221359253,0.17025238275527954,0.1958446204662323,0.147147998213768
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:33.794000,0 days 00:00:37.182000,F_03,female,26,1999,mf,3.388,noch nach und die frist wäre,unknown,happy,0.23325595259666443,0.18774022161960602,0.20337821543216705,0.21344496309757233,0.1621805876493454
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:37.346000,0 days 00:00:39.742000,F_03,female,26,1999,mf,2.396,bis zum 24. Oktober.,unknown,scared,0.1724671721458435,0.20701292157173157,0.20057938992977142,0.22431699931621552,0.19562356173992157
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:40.162000,0 days 00:00:42.686000,F_03,female,26,1999,mf,2.524,"Wäre super, wenn Sie das bis dahin...",unknown,happy,0.32928887009620667,0.17603865265846252,0.12338557839393616,0.09558805823326111,0.27569884061813354
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:45.058000,0 days 00:00:47.998000,F_03,female,26,1999,mf,2.94,mir da helfen könnten mit dem Empfehlungsschreiben.,unknown,happy,0.3851965069770813,0.22802922129631042,0.15123294293880463,0.14024434983730316,0.09529700875282288
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:52.642000,0 days 00:00:55.966000,F_03,female,26,1999,mf,3.324,die Unterlagen und Nachweise noch nach und,unknown,angry,0.20484605431556702,0.23396088182926178,0.2250174880027771,0.19524027407169342,0.14093530178070068
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:05.090000,0 days 00:00:07.998000,F_03,female,26,1999,mi,2.908,nächste Woche Geburtstag habe und hier kommt jetzt auch die...,unknown,angry,0.17984639108181,0.25371938943862915,0.1771884262561798,0.196142315864563,0.19310341775417328
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:08.130000,0 days 00:00:10.590000,F_03,female,26,1999,mi,2.46,Offizielle Einladung zur Geburtstagsparty.,unknown,happy,0.9229424595832825,0.023084649816155434,0.013527183793485165,0.014694580808281898,0.025751104578375816
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:10.722000,0 days 00:00:12.894000,F_03,female,26,1999,mi,2.172,Und zwar feiere ich,unknown,happy,0.8798170685768127,0.09143254905939102,0.004268020857125521,0.009278487414121628,0.01520378328859806
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:13.090000,0 days 00:00:15.102000,F_03,female,26,1999,mi,2.012,Sonntag nächste Woche.,unknown,neutral,0.1575152575969696,0.17782045900821686,0.21517010033130646,0.20902936160564423,0.24046482145786285
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:15.394000,0 days 00:00:19.966000,F_03,female,26,1999,mi,4.572,Das geht los ab 17 Uhr und ist bei mir zu Hause.,unknown,neutral,0.17694921791553497,0.22577816247940063,0.19311143457889557,0.1498037725687027,0.25435739755630493
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:20.258000,0 days 00:00:26.238000,F_03,female,26,1999,mi,5.98,"Prinzipiell wird das ein lustiger Abend mit ein bisschen was zu trinken, viel Musik und Tanz.",unknown,happy,0.9662803411483765,0.007349054329097271,0.0027153221890330315,0.004657072015106678,0.018998151645064354
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:26.434000,0 days 00:00:29.566000,F_03,female,26,1999,mi,3.132,"Allerdings wird meine Familie auch da sein, also...",unknown,angry,0.18825136125087738,0.29365378618240356,0.12325052917003632,0.1634487509727478,0.23139561712741852
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:30.722000,0 days 00:00:32.766000,F_03,female,26,1999,mi,2.044,zieh dich nicht ganz so gewagt an.,unknown,neutral,0.10224451124668121,0.24867306649684906,0.0760740414261818,0.19040794670581818,0.38260042667388916
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:36.322000,0 days 00:00:39.902000,F_03,female,26,1999,mi,3.58,Entweder vorher oder spätestens dann zu meiner Party am Sonntag.,unknown,happy,0.4445841610431671,0.1957758367061615,0.11882971972227097,0.14859239757061005,0.09221789240837097
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:01.826000,0 days 00:00:04.894000,F_03,female,26,1999,rf,3.068,Die Bahn investiert 12 Milliarden in den Nahverkehr.,unknown,scared,0.21730470657348633,0.25441253185272217,0.13066981732845306,0.2866613566875458,0.11095166951417923
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:05.666000,0 days 00:00:13.054000,F_03,female,26,1999,rf,7.388,Mit rund 12 Milliarden Euro will die Deutsche Bahn den Nahverkehr fit für die Zukunft machen und kundenfreundlichere Züge anbieten.,unknown,neutral,0.22499459981918335,0.21937058866024017,0.12906090915203094,0.19698470830917358,0.22958923876285553
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:14.818000,0 days 00:00:19.646000,F_03,female,26,1999,rf,4.828,Fahrgastverband ProBahn ist die Investition nur ein Anfang.,unknown,angry,0.2218286693096161,0.26873350143432617,0.1626494973897934,0.1843920350074768,0.16239623725414276
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:20.642000,0 days 00:00:24.190000,F_03,female,26,1999,rf,3.548,Die Deutsche Bahn will rund 12 Milliarden Euro in den Nahverkehr stecken.,unknown,happy,0.25691938400268555,0.24983789026737213,0.1455923616886139,0.23371140658855438,0.11393892765045166
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:24.610000,0 days 00:00:27.166000,F_03,female,26,1999,rf,2.556,Davon sollen bis 2030,unknown,scared,0.1935822069644928,0.23106221854686737,0.20496270060539246,0.23868663609027863,0.13170623779296875
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:27.394000,0 days 00:00:30.142000,F_03,female,26,1999,rf,2.748,mehr als 11 Milliarden Euro in die modernere,unknown,angry,0.19219839572906494,0.2747694253921509,0.15387177467346191,0.2601175606250763,0.11904288083314896
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:31.202000,0 days 00:00:36.222000,F_03,female,26,1999,rf,5.02,modernere Züge fließen und 900 Millionen Euro in neue Busse.,unknown,angry,0.23293523490428925,0.3358273506164551,0.0894574373960495,0.22138340771198273,0.12039661407470703
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:36.866000,0 days 00:00:41.150000,F_03,female,26,1999,rf,4.284,wie der Staatskonzern DB zur Branchenmesse Zukunft Nahverkehr.,unknown,angry,0.2224699854850769,0.2586696445941925,0.1459609568119049,0.21341779828071594,0.15948161482810974
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:47.170000,0 days 00:00:51.550000,F_03,female,26,1999,rf,4.38,wie die Alltagsmobilität auf ein neues Level gehoben werden kann.,unknown,happy,0.30972015857696533,0.20611952245235443,0.10556671768426895,0.16738085448741913,0.21121276915073395
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:52.130000,0 days 00:00:57.022000,F_03,female,26,1999,rf,4.892,sagte die für den Regionalverkehr zuständige Konzernchefin Evelyn Paller.,unknown,sad,0.18022339046001434,0.24599489569664001,0.24664989113807678,0.219845712184906,0.10728609561920166
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:57.922000,0 days 00:01:01.918000,F_03,female,26,1999,rf,3.996,Dazu brauchen wir einfache und bequeme Mobilitätslösungen.,unknown,happy,0.2709691524505615,0.173067107796669,0.16452650725841522,0.1675560176372528,0.22388121485710144
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:01:03.458000,0 days 00:01:05.598000,F_03,female,26,1999,rf,2.14,kundengerechte Busse und Züge,unknown,happy,0.2886216640472412,0.22675329446792603,0.16067177057266235,0.1858256310224533,0.1381276249885559
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:01:05.762000,0 days 00:01:08.574000,F_03,female,26,1999,rf,2.8120000000000003,wie digitale Auskunfts- und Ticketlösungen.,unknown,angry,0.18294937908649445,0.27624931931495667,0.19414173066616058,0.23989799618721008,0.10676167905330658
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:01:12.578000,0 days 00:01:19.198000,F_03,female,26,1999,rf,6.62,"Nach dem Start des Deutschland-Tickets sei es nun wichtig, das Angebot im öffentlichen Personennahverkehr zu vermitteln.",unknown,happy,0.3044441044330597,0.23840925097465515,0.1847415268421173,0.1877860426902771,0.08461905270814896
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:04.290000,0 days 00:00:08.542000,F_03,female,26,1999,ri,4.252,"Kartoffeln, vorwiegend festkochende, Milch, süße Sahne,",unknown,happy,0.6545737981796265,0.1541682779788971,0.048737142235040665,0.09795959293842316,0.044561177492141724
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:11.010000,0 days 00:00:13.054000,F_03,female,26,1999,ri,2.044,"Salz und Pfeffer, Rosmarin,",unknown,angry,0.19793860614299774,0.32908523082733154,0.2058403342962265,0.18173983693122864,0.08539598435163498
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:17.186000,0 days 00:00:20.542000,F_03,female,26,1999,ri,3.356,beziehungsweise zum Beispiel Parmesan oder...,unknown,angry,0.22589129209518433,0.2381369173526764,0.1716771125793457,0.21780690550804138,0.14648781716823578
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:29.890000,0 days 00:00:33.182000,F_03,female,26,1999,ri,3.292,und in ca. 2 mm dünne Scheiben schneiden.,unknown,happy,0.24482989311218262,0.23484373092651367,0.12930932641029358,0.18420246243476868,0.20681452751159668
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:33.666000,0 days 00:00:36.510000,F_03,female,26,1999,ri,2.844,"Milch und Sahne vermischen, Knoblauch fein gehackt.",unknown,angry,0.21627648174762726,0.3233949840068817,0.11158030480146408,0.26827019453048706,0.08047798275947571
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:40.482000,0 days 00:00:44.254000,F_03,female,26,1999,ri,3.772,Etwas Salz und Pfeffer sowie Rosmarin beifügen.,unknown,angry,0.15881681442260742,0.34633103013038635,0.19875358045101166,0.2602464258670807,0.0358520969748497
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:44.386000,0 days 00:00:47.614000,F_03,female,26,1999,ri,3.228,und mit den Kartoffelscheiben sanft aufkochen lassen.,unknown,angry,0.16513222455978394,0.6178091168403625,0.042777154594659805,0.06725648045539856,0.10702497512102127
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:59.042000,0 days 00:01:02.142000,F_03,female,26,1999,ri,3.1,"ausstreichen, die Kartoffelmasse einfüllen.",unknown,happy,0.2325686812400818,0.22909653186798096,0.14628726243972778,0.1722773313522339,0.2197701632976532
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:01:04.482000,0 days 00:01:08.798000,F_03,female,26,1999,ri,4.316,"Im vorgeheizten Ofen bei 220 Grad, ober-unterhitzt ca.",unknown,angry,0.13394920527935028,0.34620943665504456,0.1613767147064209,0.19398647546768188,0.16447818279266357
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:01:08.962000,0 days 00:01:12.094000,F_03,female,26,1999,ri,3.132,15-20 Minuten auf der mittleren Schiene.,unknown,neutral,0.019476113840937614,0.021433470770716667,0.016128558665513992,0.01906878687441349,0.9238930344581604
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:03.266000,0 days 00:00:05.470000,F_03,female,26,1999,sc,2.204,"muss ich überlegen, was mein Lieblingsessen ist.",unknown,happy,0.6694085597991943,0.08458753675222397,0.06960002332925797,0.07373776286840439,0.10266611725091934
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:21.698000,0 days 00:00:26.110000,F_03,female,26,1999,sc,4.412,"Ich mache mal Paprika rein, obwohl das traditionell glaube ich nicht dazu gehört.",unknown,neutral,0.18037086725234985,0.2048386037349701,0.12925654649734497,0.21596147119998932,0.26957255601882935
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:31.586000,0 days 00:00:34.526000,F_03,female,26,1999,sc,2.94,Dann habe ich auch gern die rote Currypaste.,unknown,happy,0.4648127257823944,0.1457662582397461,0.11444336920976639,0.11096588522195816,0.1640118509531021
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:38.146000,0 days 00:00:40.478000,F_03,female,26,1999,sc,2.332,"an allerlei Gemüse, worauf man so Lust hat.",unknown,happy,0.4113366901874542,0.09572893381118774,0.11270156502723694,0.16354307532310486,0.21668972074985504
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:55.074000,0 days 00:00:58.206000,F_03,female,26,1999,sc,3.132,auch darauf dass ich fischsoße und so was mit rein machen,unknown,angry,0.2864955961704254,0.3499241769313812,0.1060560792684555,0.13952846825122833,0.11799561977386475
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:01:05.058000,0 days 00:01:07.230000,F_03,female,26,1999,sc,2.172,"Ja, in letzter Zeit nicht so oft, aber eigentlich.",unknown,sad,0.19289688766002655,0.1938469260931015,0.23634390532970428,0.2013055831193924,0.1756066530942917
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:02.946000,0 days 00:00:05.054000,F_03,female,26,1999,sp,2.108,sitzt ein Mann an einem Tisch.,unknown,neutral,0.1898694783449173,0.14548657834529877,0.19580304622650146,0.22024622559547424,0.24859468638896942
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:13.506000,0 days 00:00:16.318000,F_03,female,26,1999,sp,2.8120000000000003,"Sieht es so aus, als ob der Mann gerade...",unknown,angry,0.13139739632606506,0.5267613530158997,0.10000497847795486,0.10277653485536575,0.13905972242355347
